Time Stamp,String
1581012246842416048,"$VNYMR,+125.721,+001.052,-000.468,-00.2301,-00.0661,+00.3922,+00.201,+00.033,-09.690,+00.000269,-00.001544,-00.053032*60
"
1581012246867219924,"$VNYMR,+125.646,+001.052,-000.468,-00.2275,-00.0719,+00.3892,+00.185,+00.066,-09.736,+00.000784,-00.000983,-00.051968*60
"
1581012246891505956,"$VNYMR,+125.570,+001.053,-000.467,-00.2314,-00.0675,+00.3889,+00.187,+00.096,-09.687,+00.001409,+00.000225,-00.052828*69
"
1581012246916656017,"$VNYMR,+125.495,+001.052,-000.467,-00.2289,-00.0718,+00.3923,+00.197,+00.056,-09.692,+00.001566,+00.000136,-00.052317*6B
"
1581012246941693067,"$VNYMR,+125.420,+001.054,-000.467,-00.2247,-00.0692,+00.3894,+00.223,-00.119,-09.909,-00.001870,-00.000114,-00.054356*6B
"
1581012246966568946,"$VNYMR,+125.344,+001.054,-000.468,-00.2274,-00.0663,+00.3908,+00.144,+00.029,-09.807,+00.000414,-00.000522,-00.052399*6F
"
1581012246991535902,"$VNYMR,+125.269,+001.055,-000.468,-00.2237,-00.0792,+00.3975,+00.199,+00.097,-09.696,+00.000444,+00.000890,-00.052826*69
"
1581012247016933917,"$VNYMR,+125.193,+001.054,-000.466,-00.2248,-00.0721,+00.3942,+00.195,+00.095,-09.640,+00.002089,-00.001069,-00.053759*69
"
1581012247042011976,"$VNYMR,+125.118,+001.053,-000.466,-00.2235,-00.0750,+00.3911,+00.219,+00.081,-09.688,+00.001890,-00.000615,-00.052289*67
"
1581012247066996097,"$VNYMR,+125.043,+001.052,-000.468,-00.2248,-00.0721,+00.3910,+00.175,+00.091,-09.684,-00.000290,+00.000975,-00.052985*6B
"
1581012247091993093,"$VNYMR,+124.968,+001.052,-000.468,-00.2260,-00.0649,+00.3940,+00.209,+00.092,-09.714,+00.001670,+00.000489,-00.052481*63
"
1581012247116887092,"$VNYMR,+124.892,+001.051,-000.468,-00.2286,-00.0619,+00.3938,+00.173,+00.062,-09.746,+00.000220,-00.000814,-00.052960*6C
"
1581012247141813993,"$VNYMR,+124.817,+001.051,-000.467,-00.2235,-00.0736,+00.3911,+00.171,+00.067,-09.757,+00.002243,+00.000223,-00.053749*6D
"
1581012247167016983,"$VNYMR,+124.741,+001.050,-000.468,-00.2208,-00.0737,+00.3913,+00.199,+00.094,-09.730,+00.000148,-00.000004,-00.052339*60
"
1581012247191885948,"$VNYMR,+124.665,+001.049,-000.468,-00.2262,-00.0720,+00.3941,+00.208,+00.075,-09.680,+00.000559,-00.000675,-00.052564*66
"
1581012247216840028,"$VNYMR,+124.590,+001.050,-000.469,-00.2221,-00.0722,+00.3880,+00.226,+00.107,-09.680,+00.000619,-00.001449,-00.051786*61
"
1581012247241812944,"$VNYMR,+124.513,+001.049,-000.471,-00.2232,-00.0623,+00.3894,+00.161,+00.103,-09.681,-00.001270,+00.000444,-00.054231*63
"
1581012247266844034,"$VNYMR,+124.438,+001.048,-000.471,-00.2275,-00.0733,+00.3909,+00.201,+00.107,-09.700,+00.000503,+00.000065,-00.052310*62
"
1581012247291801929,"$VNYMR,+124.362,+001.049,-000.470,-00.2248,-00.0721,+00.3894,+00.206,+00.081,-09.721,+00.002728,+00.000172,-00.052942*6A
"
1581012247317080020,"$VNYMR,+124.288,+001.048,-000.469,-00.2290,-00.0775,+00.3956,+00.196,+00.085,-09.688,+00.001519,-00.000074,-00.050394*60
"
1581012247341788053,"$VNYMR,+124.212,+001.048,-000.469,-00.2275,-00.0705,+00.3908,+00.178,+00.057,-09.723,+00.000315,+00.000049,-00.052004*60
"
1581012247366966962,"$VNYMR,+124.137,+001.049,-000.469,-00.2249,-00.0735,+00.3958,+00.191,+00.061,-09.714,+00.000331,+00.001705,-00.052077*66
"
1581012247391690969,"$VNYMR,+124.061,+001.050,-000.469,-00.2222,-00.0765,+00.3897,+00.172,+00.073,-09.693,-00.000277,+00.000908,-00.053670*61
"
1581012247416776895,"$VNYMR,+123.985,+001.050,-000.470,-00.2247,-00.0707,+00.3894,+00.204,+00.068,-09.661,-00.000273,-00.000480,-00.053461*61
"
1581012247442039966,"$VNYMR,+123.910,+001.049,-000.469,-00.2260,-00.0635,+00.3988,+00.177,+00.072,-09.669,+00.001690,+00.001621,-00.052496*69
"
1581012247466861963,"$VNYMR,+123.834,+001.048,-000.469,-00.2248,-00.0735,+00.3894,+00.193,+00.071,-09.683,+00.002140,+00.000083,-00.052063*6D
"
1581012247491658926,"$VNYMR,+123.759,+001.048,-000.468,-00.2247,-00.0707,+00.3894,+00.203,+00.090,-09.677,+00.002340,+00.000370,-00.052816*6F
"
1581012247517308950,"$VNYMR,+123.683,+001.046,-000.469,-00.2250,-00.0777,+00.3959,+00.167,+00.087,-09.712,+00.001404,-00.000959,-00.052182*65
"
1581012247541706085,"$VNYMR,+123.608,+001.045,-000.470,-00.2248,-00.0692,+00.3958,+00.181,+00.082,-09.709,+00.001481,-00.000009,-00.052196*6C
"
1581012247566940069,"$VNYMR,+123.532,+001.044,-000.470,-00.2248,-00.0692,+00.3973,+00.192,+00.063,-09.710,+00.000736,-00.000410,-00.053185*6A
"
1581012247591624021,"$VNYMR,+123.457,+001.046,-000.471,-00.2206,-00.0681,+00.3865,+00.185,+00.075,-09.671,+00.001341,+00.000276,-00.050931*63
"
1581012247616755962,"$VNYMR,+123.382,+001.046,-000.470,-00.2228,-00.0510,+00.3781,+00.208,+00.068,-09.677,+00.002254,-00.000211,-00.051697*60
"
1581012247641885042,"$VNYMR,+123.307,+001.046,-000.469,-00.2218,-00.0595,+00.3942,+00.191,+00.077,-09.684,+00.001612,-00.000112,-00.052376*67
"
1581012247666902065,"$VNYMR,+123.232,+001.045,-000.469,-00.2221,-00.0708,+00.3944,+00.184,+00.092,-09.722,-00.000203,-00.000270,-00.050965*65
"
1581012247691520929,"$VNYMR,+123.157,+001.045,-000.470,-00.2288,-00.0704,+00.3891,+00.180,+00.075,-09.700,-00.000047,+00.000734,-00.052192*65
"
1581012247716918945,"$VNYMR,+123.081,+001.047,-000.469,-00.2219,-00.0623,+00.3958,+00.201,+00.034,-09.681,+00.001443,-00.000873,-00.053136*68
"
1581012247741602897,"$VNYMR,+123.007,+001.049,-000.468,-00.2247,-00.0693,+00.3878,+00.200,+00.055,-09.715,-00.000719,+00.000562,-00.052835*6B
"
1581012247766765117,"$VNYMR,+122.932,+001.049,-000.469,-00.2260,-00.0692,+00.3877,+00.206,+00.096,-09.692,+00.000170,-00.001195,-00.052857*68
"
1581012247791583061,"$VNYMR,+122.857,+001.050,-000.469,-00.2263,-00.0762,+00.3957,+00.194,+00.083,-09.697,+00.001473,+00.000086,-00.052949*68
"
1581012247818573951,"$VNYMR,+122.781,+001.048,-000.469,-00.2220,-00.0722,+00.3848,+00.195,+00.056,-09.688,-00.000508,-00.000737,-00.053391*61
"
1581012247841717958,"$VNYMR,+122.705,+001.048,-000.470,-00.2259,-00.0621,+00.3924,+00.205,+00.092,-09.688,+00.002279,-00.000582,-00.052449*6A
"
1581012247866835117,"$VNYMR,+122.631,+001.048,-000.470,-00.2218,-00.0637,+00.3879,+00.181,+00.067,-09.739,+00.001471,-00.001090,-00.052076*6B
"
1581012247891828060,"$VNYMR,+122.555,+001.048,-000.469,-00.2262,-00.0748,+00.3925,+00.217,+00.097,-09.694,+00.002051,-00.000215,-00.051703*66
"
1581012247916743993,"$VNYMR,+122.479,+001.049,-000.471,-00.2247,-00.0692,+00.3894,+00.177,+00.062,-09.678,+00.000957,-00.000165,-00.053254*6A
"
1581012247941689014,"$VNYMR,+122.403,+001.051,-000.470,-00.2247,-00.0707,+00.3878,+00.216,+00.091,-09.675,+00.000315,-00.000441,-00.053183*63
"
1581012247967086076,"$VNYMR,+122.328,+001.053,-000.470,-00.2232,-00.0622,+00.3942,+00.201,+00.091,-09.717,+00.001702,+00.000245,-00.050490*63
"
1581012247991408109,"$VNYMR,+122.252,+001.054,-000.470,-00.2220,-00.0694,+00.3896,+00.194,+00.070,-09.731,+00.001540,-00.000401,-00.051684*68
"
1581012248017013072,"$VNYMR,+122.178,+001.054,-000.468,-00.2275,-00.0691,+00.3956,+00.197,+00.072,-09.711,+00.002626,-00.001250,-00.052209*60
"
1581012248041363954,"$VNYMR,+122.103,+001.054,-000.467,-00.2246,-00.0664,+00.3862,+00.166,+00.075,-09.660,+00.000737,-00.000981,-00.051870*63
"
1581012248066885948,"$VNYMR,+122.028,+001.052,-000.466,-00.2274,-00.0691,+00.3860,+00.182,+00.078,-09.698,+00.000606,+00.000087,-00.052764*66
"
1581012248091887950,"$VNYMR,+121.952,+001.054,-000.464,-00.2220,-00.0651,+00.3975,+00.230,+00.082,-09.669,+00.001978,+00.000675,-00.052884*61
"
1581012248117109060,"$VNYMR,+121.877,+001.056,-000.463,-00.2261,-00.0692,+00.3925,+00.176,+00.069,-09.694,+00.000236,+00.000613,-00.051883*6F
"
1581012248141829013,"$VNYMR,+121.802,+001.054,-000.463,-00.2247,-00.0664,+00.3941,+00.210,+00.059,-09.672,-00.000344,+00.000095,-00.051824*6F
"
1581012248166894912,"$VNYMR,+121.727,+001.054,-000.464,-00.2249,-00.0735,+00.3974,+00.204,+00.086,-09.714,-00.000001,-00.000151,-00.051516*6A
"
1581012248191870927,"$VNYMR,+121.651,+001.057,-000.465,-00.2248,-00.0706,+00.3942,+00.184,+00.081,-09.706,+00.000523,-00.000489,-00.052942*6E
"
1581012248217561960,"$VNYMR,+121.576,+001.056,-000.466,-00.2247,-00.0678,+00.3941,+00.192,+00.067,-09.700,+00.000299,-00.000595,-00.053129*69
"
1581012248241823911,"$VNYMR,+121.501,+001.058,-000.467,-00.2275,-00.0705,+00.3972,+00.183,+00.104,-09.690,-00.000425,-00.000360,-00.052445*65
"
1581012248266901969,"$VNYMR,+121.426,+001.058,-000.467,-00.2275,-00.0705,+00.3908,+00.202,+00.085,-09.700,+00.001396,-00.000479,-00.052732*62
"
1581012248292463064,"$VNYMR,+121.350,+001.059,-000.467,-00.2247,-00.0692,+00.3926,+00.192,+00.063,-09.666,+00.000543,-00.001130,-00.052199*65
"
1581012248317022085,"$VNYMR,+121.276,+001.061,-000.467,-00.2233,-00.0665,+00.3895,+00.188,+00.087,-09.698,+00.000300,+00.000561,-00.051789*6B
"
1581012248341772079,"$VNYMR,+121.201,+001.062,-000.468,-00.2219,-00.0637,+00.3911,+00.203,+00.090,-09.708,+00.000876,+00.000677,-00.053389*63
"
1581012248366828918,"$VNYMR,+121.125,+001.063,-000.468,-00.2235,-00.0750,+00.3927,+00.195,+00.086,-09.681,+00.000319,-00.000414,-00.053962*6B
"
1581012248391823053,"$VNYMR,+121.050,+001.063,-000.469,-00.2274,-00.0662,+00.3955,+00.186,+00.072,-09.725,+00.001339,+00.000032,-00.052236*61
"
1581012248416816949,"$VNYMR,+120.975,+001.065,-000.469,-00.2273,-00.0634,+00.3939,+00.201,+00.056,-09.743,-00.000069,-00.000479,-00.051250*63
"
1581012248441804885,"$VNYMR,+120.899,+001.067,-000.468,-00.2261,-00.0692,+00.3893,+00.175,+00.076,-09.704,+00.001613,+00.001897,-00.052364*6E
"
1581012248466815948,"$VNYMR,+120.825,+001.067,-000.468,-00.2247,-00.0735,+00.3831,+00.174,+00.069,-09.726,-00.000096,+00.000492,-00.050945*69
"
1581012248491832017,"$VNYMR,+120.750,+001.068,-000.467,-00.2261,-00.0706,+00.3941,+00.198,+00.078,-09.699,+00.001020,+00.001830,-00.051775*62
"
1581012248516963005,"$VNYMR,+120.675,+001.069,-000.468,-00.2247,-00.0693,+00.3862,+00.161,+00.084,-09.738,+00.000061,+00.000368,-00.052214*6E
"
1581012248541825056,"$VNYMR,+120.599,+001.067,-000.469,-00.2234,-00.0693,+00.3895,+00.190,+00.073,-09.734,+00.001656,-00.000109,-00.053097*6E
"
1581012248566709041,"$VNYMR,+120.525,+001.067,-000.468,-00.2259,-00.0607,+00.3924,+00.211,+00.073,-09.689,+00.001026,-00.001019,-00.052323*65
"
1581012248592155933,"$VNYMR,+120.450,+001.066,-000.468,-00.2246,-00.0650,+00.3893,+00.171,+00.082,-09.736,+00.000807,-00.001119,-00.051491*6E
"
1581012248616934061,"$VNYMR,+120.375,+001.066,-000.469,-00.2247,-00.0707,+00.3878,+00.182,+00.074,-09.667,+00.000185,-00.000283,-00.052967*6D
"
1581012248641794919,"$VNYMR,+120.300,+001.066,-000.469,-00.2271,-00.0606,+00.3843,+00.189,+00.094,-09.721,+00.000115,-00.000745,-00.052053*6C
"
1581012248667037963,"$VNYMR,+120.223,+001.067,-000.468,-00.2231,-00.0609,+00.3846,+00.152,+00.087,-09.741,+00.001095,-00.000808,-00.053443*6A
"
1581012248691524982,"$VNYMR,+120.148,+001.067,-000.469,-00.2231,-00.0623,+00.3846,+00.193,+00.081,-09.717,+00.000299,+00.000417,-00.051311*6C
"
1581012248716856956,"$VNYMR,+120.073,+001.067,-000.468,-00.2246,-00.0664,+00.3878,+00.208,+00.077,-09.670,+00.002001,-00.000300,-00.052664*60
"
1581012248742265939,"$VNYMR,+119.997,+001.068,-000.470,-00.2219,-00.0651,+00.3927,+00.188,+00.067,-09.712,-00.000003,+00.000203,-00.052604*63
"
1581012248766884088,"$VNYMR,+119.922,+001.067,-000.470,-00.2276,-00.0747,+00.3893,+00.188,+00.060,-09.688,+00.001681,-00.000724,-00.053171*6F
"
1581012248791498899,"$VNYMR,+119.847,+001.068,-000.470,-00.2233,-00.0679,+00.3863,+00.203,+00.081,-09.741,-00.000392,+00.000247,-00.053183*60
"
1581012248817178010,"$VNYMR,+119.771,+001.068,-000.471,-00.2248,-00.0692,+00.3958,+00.209,+00.065,-09.733,+00.000118,+00.000050,-00.052444*63
"
1581012248841737985,"$VNYMR,+119.696,+001.069,-000.472,-00.2260,-00.0706,+00.3830,+00.189,+00.057,-09.709,+00.000115,+00.000808,-00.052730*6B
"
1581012248866847038,"$VNYMR,+119.620,+001.070,-000.472,-00.2247,-00.0707,+00.3862,+00.208,+00.054,-09.681,+00.001174,+00.000395,-00.052472*69
"
1581012248891472101,"$VNYMR,+119.544,+001.071,-000.472,-00.2247,-00.0693,+00.3846,+00.198,+00.083,-09.689,+00.001436,-00.000862,-00.052876*65
"
1581012248917107105,"$VNYMR,+119.469,+001.072,-000.473,-00.2262,-00.0748,+00.3925,+00.185,+00.055,-09.655,+00.000521,+00.000045,-00.052228*67
"
1581012248942404031,"$VNYMR,+119.393,+001.073,-000.472,-00.2275,-00.0705,+00.3940,+00.171,+00.060,-09.710,+00.001201,+00.000225,-00.053648*67
"
1581012248966981887,"$VNYMR,+119.317,+001.073,-000.472,-00.2247,-00.0650,+00.3957,+00.164,+00.107,-09.692,+00.001180,+00.000453,-00.052272*63
"
1581012248991779088,"$VNYMR,+119.241,+001.073,-000.473,-00.2270,-00.0578,+00.3780,+00.202,+00.077,-09.703,+00.001460,+00.001215,-00.050853*60
"
1581012249017004013,"$VNYMR,+119.167,+001.072,-000.472,-00.2295,-00.0506,+00.3761,+00.183,+00.080,-09.715,-00.000359,+00.001843,-00.050903*68
"
1581012249042016983,"$VNYMR,+119.092,+001.074,-000.473,-00.2229,-00.0581,+00.3766,+00.183,+00.085,-09.712,+00.001691,+00.001156,-00.051151*6C
"
1581012249066977977,"$VNYMR,+119.016,+001.075,-000.471,-00.2255,-00.0551,+00.3717,+00.182,+00.061,-09.696,+00.001680,-00.000488,-00.052623*65
"
1581012249091902017,"$VNYMR,+118.942,+001.074,-000.470,-00.2241,-00.0509,+00.3765,+00.201,+00.077,-09.681,+00.001431,-00.000155,-00.052426*62
"
1581012249117050886,"$VNYMR,+118.866,+001.074,-000.469,-00.2241,-00.0509,+00.3733,+00.197,+00.078,-09.730,+00.001627,+00.000169,-00.052670*6B
"
1581012249141832113,"$VNYMR,+118.790,+001.074,-000.470,-00.2255,-00.0537,+00.3780,+00.197,+00.055,-09.739,+00.000774,-00.000484,-00.052500*61
"
1581012249167062044,"$VNYMR,+118.715,+001.075,-000.469,-00.2269,-00.0522,+00.3795,+00.204,+00.074,-09.704,+00.000070,-00.001269,-00.053045*6C
"
1581012249192140102,"$VNYMR,+118.640,+001.075,-000.469,-00.2281,-00.0507,+00.3746,+00.164,+00.088,-09.714,+00.000189,+00.001668,-00.053423*65
"
1581012249216917037,"$VNYMR,+118.565,+001.074,-000.469,-00.2282,-00.0535,+00.3746,+00.199,+00.058,-09.709,+00.001397,+00.001097,-00.052332*6D
"
1581012249241806983,"$VNYMR,+118.490,+001.076,-000.469,-00.2255,-00.0537,+00.3764,+00.192,+00.047,-09.698,+00.000231,-00.000225,-00.052497*68
"
1581012249266971111,"$VNYMR,+118.415,+001.076,-000.467,-00.2281,-00.0479,+00.3746,+00.156,+00.085,-09.705,+00.001757,-00.000277,-00.052659*69
"
1581012249291769981,"$VNYMR,+118.340,+001.075,-000.467,-00.2238,-00.0410,+00.3747,+00.189,+00.054,-09.673,+00.000606,-00.001519,-00.053260*6A
"
1581012249317408084,"$VNYMR,+118.264,+001.074,-000.467,-00.2280,-00.0465,+00.3682,+00.189,+00.063,-09.701,-00.000306,-00.000457,-00.052083*62
"
1581012249341762065,"$VNYMR,+118.189,+001.074,-000.467,-00.2240,-00.0495,+00.3701,+00.169,+00.093,-09.695,+00.000893,-00.000429,-00.052862*69
"
1581012249366950988,"$VNYMR,+118.113,+001.073,-000.468,-00.2238,-00.0453,+00.3653,+00.191,+00.074,-09.744,-00.000498,-00.001535,-00.052680*6C
"
1581012249393784999,"$VNYMR,+118.038,+001.076,-000.466,-00.2252,-00.0424,+00.3747,+00.192,+00.077,-09.720,+00.001522,+00.000556,-00.052556*68
"
1581012249416809082,"$VNYMR,+117.963,+001.078,-000.467,-00.2267,-00.0508,+00.3699,+00.201,+00.077,-09.693,-00.000052,+00.000711,-00.052270*63
"
1581012249441823959,"$VNYMR,+117.887,+001.079,-000.467,-00.2251,-00.0396,+00.3746,+00.183,+00.064,-09.678,+00.001703,-00.000179,-00.052214*68
"
1581012249466931104,"$VNYMR,+117.812,+001.077,-000.466,-00.2269,-00.0550,+00.3731,+00.176,+00.072,-09.757,+00.002021,-00.000693,-00.052102*6E
"
1581012249491981983,"$VNYMR,+117.737,+001.078,-000.465,-00.2237,-00.0397,+00.3652,+00.183,+00.101,-09.682,+00.001162,+00.000144,-00.052466*67
"
1581012249516762971,"$VNYMR,+117.661,+001.076,-000.466,-00.2239,-00.0439,+00.3732,+00.222,+00.071,-09.695,+00.000589,-00.001878,-00.053033*6E
"
1581012249541673898,"$VNYMR,+117.586,+001.076,-000.466,-00.2238,-00.0425,+00.3700,+00.208,+00.073,-09.711,+00.001325,+00.000094,-00.052623*64
"
1581012249567306041,"$VNYMR,+117.510,+001.076,-000.465,-00.2240,-00.0510,+00.3685,+00.177,+00.086,-09.724,+00.002006,-00.000799,-00.052719*6E
"
1581012249591620922,"$VNYMR,+117.435,+001.075,-000.464,-00.2255,-00.0523,+00.3812,+00.199,+00.056,-09.668,+00.001446,-00.000243,-00.053690*6A
"
1581012249616800069,"$VNYMR,+117.360,+001.075,-000.464,-00.2229,-00.0567,+00.3718,+00.196,+00.096,-09.683,+00.000877,+00.001021,-00.050889*6E
"
1581012249641681909,"$VNYMR,+117.285,+001.077,-000.464,-00.2239,-00.0058,+00.3409,+00.193,+00.051,-09.714,+00.000875,-00.001577,-00.051971*69
"
1581012249667104959,"$VNYMR,+117.210,+001.075,-000.463,-00.2229,-00.0552,+00.3782,+00.167,+00.065,-09.738,+00.001669,-00.000641,-00.051534*64
"
1581012249691890001,"$VNYMR,+117.135,+001.076,-000.464,-00.2212,-00.0440,+00.3766,+00.218,+00.082,-09.702,+00.000855,+00.000995,-00.052329*66
"
1581012249716711997,"$VNYMR,+117.059,+001.076,-000.464,-00.2227,-00.0524,+00.3702,+00.181,+00.076,-09.705,+00.001499,-00.000566,-00.053630*62
"
1581012249741626024,"$VNYMR,+116.984,+001.077,-000.463,-00.2229,-00.0538,+00.3829,+00.210,+00.090,-09.716,+00.001628,-00.000345,-00.052883*60
"
1581012249766757965,"$VNYMR,+116.908,+001.080,-000.462,-00.2229,-00.0538,+00.3798,+00.195,+00.073,-09.715,+00.000324,+00.000371,-00.053549*6B
"
1581012249791701078,"$VNYMR,+116.832,+001.082,-000.461,-00.2257,-00.0565,+00.3844,+00.179,+00.087,-09.709,+00.001122,-00.000154,-00.054436*61
"
1581012249816736936,"$VNYMR,+116.755,+001.082,-000.461,-00.2256,-00.0565,+00.3733,+00.208,+00.098,-09.716,+00.000031,+00.000164,-00.054299*60
"
1581012249841679096,"$VNYMR,+116.680,+001.082,-000.461,-00.2229,-00.0566,+00.3782,+00.170,+00.099,-09.759,+00.001429,+00.000304,-00.052197*6D
"
1581012249866575956,"$VNYMR,+116.604,+001.084,-000.462,-00.2229,-00.0552,+00.3782,+00.153,+00.079,-09.740,+00.001476,-00.001036,-00.052876*6D
"
1581012249891536951,"$VNYMR,+116.528,+001.084,-000.462,-00.2230,-00.0581,+00.3798,+00.155,+00.086,-09.665,+00.000805,+00.000386,-00.052367*60
"
1581012249917174100,"$VNYMR,+116.453,+001.082,-000.461,-00.2228,-00.0552,+00.3750,+00.201,+00.056,-09.663,+00.000325,-00.001632,-00.054528*6D
"
1581012249941596031,"$VNYMR,+116.378,+001.082,-000.462,-00.2227,-00.0496,+00.3734,+00.189,+00.064,-09.664,+00.000664,+00.000501,-00.052090*65
"
1581012249967040061,"$VNYMR,+116.302,+001.083,-000.461,-00.2255,-00.0565,+00.3701,+00.184,+00.059,-09.665,+00.001448,+00.000781,-00.053078*66
"
1581012249991604089,"$VNYMR,+116.227,+001.082,-000.460,-00.2229,-00.0567,+00.3718,+00.192,+00.101,-09.655,+00.000147,-00.000246,-00.052762*67
"
1581012250018441915,"$VNYMR,+116.152,+001.083,-000.460,-00.2255,-00.0551,+00.3717,+00.183,+00.076,-09.695,+00.001518,-00.000005,-00.052964*69
"
1581012250041997909,"$VNYMR,+116.076,+001.081,-000.460,-00.2256,-00.0551,+00.3764,+00.192,+00.062,-09.730,+00.000206,-00.000183,-00.052442*6F
"
1581012250067346096,"$VNYMR,+116.000,+001.081,-000.459,-00.2270,-00.0578,+00.3764,+00.210,+00.074,-09.713,+00.002230,-00.000266,-00.053043*6F
"
1581012250092370986,"$VNYMR,+115.926,+001.081,-000.460,-00.2242,-00.0580,+00.3718,+00.190,+00.073,-09.696,-00.000242,+00.000153,-00.051314*67
"
1581012250117013931,"$VNYMR,+115.851,+001.081,-000.461,-00.2243,-00.0594,+00.3781,+00.209,+00.055,-09.708,+00.000859,-00.000547,-00.052189*66
"
1581012250141518115,"$VNYMR,+115.776,+001.082,-000.460,-00.2254,-00.0537,+00.3685,+00.176,+00.094,-09.705,+00.001391,+00.000035,-00.053210*65
"
1581012250166955947,"$VNYMR,+115.701,+001.082,-000.462,-00.2242,-00.0538,+00.3749,+00.173,+00.093,-09.671,+00.000002,+00.001920,-00.053255*6B
"
1581012250191926956,"$VNYMR,+115.625,+001.081,-000.462,-00.2270,-00.0564,+00.3779,+00.200,+00.067,-09.671,+00.001016,-00.000676,-00.053074*66
"
1581012250217012882,"$VNYMR,+115.551,+001.081,-000.461,-00.2242,-00.0566,+00.3686,+00.187,+00.087,-09.711,+00.000438,-00.000737,-00.050983*6D
"
1581012250242113113,"$VNYMR,+115.475,+001.080,-000.462,-00.2241,-00.0538,+00.3733,+00.193,+00.107,-09.682,+00.001066,-00.000532,-00.052834*6E
"
1581012250266968011,"$VNYMR,+115.400,+001.080,-000.462,-00.2227,-00.0496,+00.3734,+00.187,+00.084,-09.691,+00.000392,+00.000494,-00.052203*6F
"
1581012250291857004,"$VNYMR,+115.324,+001.080,-000.463,-00.2215,-00.0567,+00.3719,+00.171,+00.071,-09.694,+00.001559,-00.001164,-00.052485*6D
"
1581012250316941976,"$VNYMR,+115.248,+001.080,-000.464,-00.2256,-00.0594,+00.3685,+00.191,+00.076,-09.718,+00.001166,-00.000932,-00.052941*65
"
1581012250341933965,"$VNYMR,+115.173,+001.081,-000.465,-00.2229,-00.0567,+00.3734,+00.186,+00.052,-09.705,-00.001416,+00.000447,-00.052317*69
"
1581012250367033004,"$VNYMR,+115.098,+001.083,-000.465,-00.2256,-00.0565,+00.3764,+00.197,+00.085,-09.720,+00.000777,+00.001142,-00.052974*60
"
1581012250391769886,"$VNYMR,+115.022,+001.083,-000.465,-00.2216,-00.0596,+00.3767,+00.199,+00.070,-09.745,+00.000230,+00.000061,-00.053117*66
"
1581012250417118072,"$VNYMR,+114.946,+001.082,-000.464,-00.2258,-00.0622,+00.3781,+00.183,+00.101,-09.698,+00.000065,-00.000160,-00.052469*66
"
1581012250441931009,"$VNYMR,+114.871,+001.083,-000.464,-00.2243,-00.0566,+00.3781,+00.189,+00.093,-09.681,+00.000929,-00.000539,-00.052605*62
"
1581012250466835975,"$VNYMR,+114.795,+001.082,-000.464,-00.2269,-00.0536,+00.3763,+00.187,+00.082,-09.727,+00.001095,-00.000571,-00.053562*64
"
1581012250491827011,"$VNYMR,+114.720,+001.082,-000.465,-00.2243,-00.0608,+00.3750,+00.187,+00.056,-09.741,+00.001234,-00.000174,-00.052220*6C
"
